sigma,seed,step,phi
0.4,1,42751,0.8391902567348041
0.4,1,42801,0.7987065868327512
0.4,1,42851,0.7706904839772555
0.4,1,42901,0.7836496489548772
0.4,1,42951,0.8984750771542722
0.4,1,43001,0.7835252247349269
0.4,1,43051,0.7361798322739007
0.4,1,43101,0.7345305581146012
0.4,1,43151,0.7645634150944643
0.4,1,43201,0.8084948523500359
0.4,1,43251,0.7960919954945506
0.4,1,43301,0.8077211648979215
0.4,1,43351,0.822157225328299
0.4,1,43401,0.8710062960146585
0.4,1,43451,0.8711244591032429
0.4,1,43501,0.8987529192894402
0.4,1,43551,0.8814690218729814
0.4,1,43601,0.850094784250399
0.4,1,43651,0.8023077051410729
0.4,1,43701,0.8302610492040758
0.4,1,43751,0.7959940732133574
0.4,1,43801,0.7903086498570775
0.4,1,43851,0.8228171148323681
0.4,1,43901,0.8287545014922533
0.4,1,43951,0.7998383450099728
0.4,1,44001,0.7438710148946793
0.4,1,44051,0.8003167977522678
0.4,1,44101,0.8565196030929979
0.4,1,44151,0.8551883235896813
0.4,1,44201,0.8601056949822017
0.4,1,44251,0.8114325487728007
0.4,1,44301,0.8576902905530154
0.4,1,44351,0.8262474308919495
0.4,1,44401,0.7983095122424344
0.4,1,44451,0.8749574664147931
0.4,1,44501,0.7968883046410704
0.4,1,44551,0.7195757722647145
0.4,1,44601,0.7270885695492233
0.4,1,44651,0.7714785086929477
0.4,1,44701,0.8480861060975258
0.4,1,44751,0.8400947562054399
0.4,1,44801,0.8373257093975963
0.4,1,44851,0.8713310474031121
0.4,1,44901,0.8339639834790852
0.4,1,44951,0.8683674133892302
0.4,1,45001,0.8475366342517219
0.4,1,45051,0.7893423532984996
0.4,1,45101,0.7811924988286522
0.4,1,45151,0.8336969170784483
0.4,1,45201,0.7767418740341983
0.4,1,45251,0.7602042404495492
0.4,1,45301,0.7795770279726336
0.4,1,45351,0.6792290433813771
0.4,1,45401,0.7168396999704204
0.4,1,45451,0.8468048896796362
0.4,1,45501,0.8242448993547743
0.4,1,45551,0.8138313183015922
0.4,1,45601,0.7137496201641348
0.4,1,45651,0.4948784736240719
0.4,1,45701,0.3856529170348035
0.4,1,45751,0.08443548792940496
0.4,1,45801,0.1031952408447365
0.4,1,45851,0.2895373102737784
0.4,1,45901,0.6926981209961224
0.4,1,45951,0.69868006275202
0.4,1,46001,0.7290240387932498
0.4,1,46051,0.6195164955302185
0.4,1,46101,0.8019120991984882
0.4,1,46151,0.6341790216150656
0.4,1,46201,0.2089755609668187
0.4,1,46251,0.43529635315642845
0.4,1,46301,0.532700807823275
0.4,1,46351,0.24355143768222023
0.4,1,46401,0.3712252803604866
0.4,1,46451,0.11502321609263995
0.4,1,46501,0.3218303761458837
0.4,1,46551,0.16803091209598522
0.4,1,46601,0.16008973575930857
0.4,1,46651,0.42375361604047995
0.4,1,46701,0.5311631552910032
0.4,1,46751,0.42095397366615983
0.4,1,46801,0.5067035391222102
0.4,1,46851,0.3492408330460227
0.4,1,46901,0.2740838985438556
0.4,1,46951,0.36314596424660633
0.4,1,47001,0.6133807530594473
0.4,1,47051,0.5697182121601606
0.4,1,47101,0.719687828831663
0.4,1,47151,0.7373464640575581
0.4,1,47201,0.8348521194754583
0.4,1,47251,0.8538446527219938
0.4,1,47301,0.7905886718083236
0.4,1,47351,0.8093803121787869
0.4,1,47401,0.769879891026938
0.4,1,47451,0.8092187972986117
0.4,1,47501,0.731093177821106
0.4,1,47551,0.6850240459586843
0.4,1,47601,0.7384584309389117
0.4,1,47651,0.9060904466570037
0.4,1,47701,0.8788299745293114
0.4,1,47751,0.8764591312529877
0.4,1,47801,0.8384299890967498
0.4,1,47851,0.5905950844436777
0.4,1,47901,0.6941626559448157
0.4,1,47951,0.8254947834014332
0.4,1,48001,0.7874280369878632
0.4,1,48051,0.7044997020381588
0.4,1,48101,0.7857272086461969
0.4,1,48151,0.8805552769381737
0.4,1,48201,0.8252969456110364
0.4,1,48251,0.8253327270395161
0.4,1,48301,0.7882268844883213
0.4,1,48351,0.8338773932713804
0.4,1,48401,0.8818614825471419
0.4,1,48451,0.8646140962198214
0.4,1,48501,0.8098660903295625
0.4,1,48551,0.8299329740144232
0.4,1,48601,0.8602847627059985
0.4,1,48651,0.8457114612484259
0.4,1,48701,0.841352990064798
0.4,1,48751,0.7824213723207412
0.4,1,48801,0.7935143344086745
0.4,1,48851,0.8407249729010692
0.4,1,48901,0.8242116145584228
0.4,1,48951,0.735382559629114
0.4,1,49001,0.8250921798950924
0.4,1,49051,0.8569518302909163
0.4,1,49101,0.904543925403419
0.4,1,49151,0.8834256447542124
0.4,1,49201,0.8676283080837175
0.4,1,49251,0.8621701992946523
0.4,1,49301,0.8524771500800865
0.4,1,49351,0.8667323391835317
0.4,1,49401,0.8691101664871982
0.4,1,49451,0.8701215129096765
0.4,1,49501,0.8507290037865064
0.4,1,49551,0.8092774846532583
0.4,1,49601,0.7964451291535861
0.4,1,49651,0.8196230267329238
0.4,1,49701,0.8258116507651633
0.4,1,49751,0.8664744553991609
0.4,1,49801,0.872017369939197
0.4,1,49851,0.8486037257921095
0.4,1,49901,0.8707862803015847
0.4,1,49951,0.8781709569165572
0.4,1,50001,0.8222662850034063
0.4,1,50051,0.8184022395339848
0.4,1,50101,0.6874635445398488
0.4,1,50151,0.6299095323259539
0.4,1,50201,0.46638872507150986
0.4,1,50251,0.38341742849634625
0.4,1,50301,0.3261186402519323
0.4,1,50351,0.5178047558655938
0.4,1,50401,0.6018244209897787
0.4,1,50451,0.7323882374184819
0.4,1,50501,0.8567291017625405
0.4,1,50551,0.850536128299716
0.4,1,50601,0.8906629697551083
0.4,1,50651,0.858444756012513
0.4,1,50701,0.8708111320669203
0.4,1,50751,0.8582134138009511
0.4,1,50801,0.8751129427990093
0.4,1,50851,0.8675648797547736
0.4,1,50901,0.8219520173001036
0.4,1,50951,0.8516767623044806
0.4,1,51001,0.8204974527821794
0.4,1,51051,0.820963063279324
0.4,1,51101,0.8342865109633908
0.4,1,51151,0.8203023361244092
0.4,1,51201,0.8347999730230228
0.4,1,51251,0.8672651304095116
0.4,1,51301,0.8618929214787439
0.4,1,51351,0.8034015690333535
0.4,1,51401,0.8246933731307411
0.4,1,51451,0.8091819798139773
0.4,1,51501,0.846337882222555
0.4,1,51551,0.8272552055381319
0.4,1,51601,0.8409088019546513
0.4,1,51651,0.7618539837563169
0.4,1,51701,0.7782840860132061
0.4,1,51751,0.7642201808852692
0.4,1,51801,0.8776974266480351
0.4,1,51851,0.8125569693632189
0.4,1,51901,0.7382903113393547
0.4,1,51951,0.5359825058667407
0.4,1,52001,0.4780173723614108
0.4,1,52051,0.6487193025244143
0.4,1,52101,0.7694100995342669
0.4,1,52151,0.8183971991700821
0.4,1,52201,0.8221446529727119
0.4,1,52251,0.8068283566616758
0.4,1,52301,0.8231393518205081
0.4,1,52351,0.8456357418555962
0.4,1,52401,0.8189200245817364
0.4,1,52451,0.8220411622910206
0.4,1,52501,0.7832521848897668
0.4,1,52551,0.7930575760336152
0.4,1,52601,0.8268146291072822
0.4,1,52651,0.8433060587792566
0.4,1,52701,0.8699248027026237
0.4,1,52751,0.8414751506182807
0.4,1,52801,0.8722480804267411
0.4,1,52851,0.8442480770602107
0.4,1,52901,0.8489421869043754
0.4,1,52951,0.8719639698940421
0.4,1,53001,0.8502483122741298
0.4,1,53051,0.8112682437157553
0.4,1,53101,0.773432129148759
0.4,1,53151,0.7802035935989946
0.4,1,53201,0.8327292184720569
0.4,1,53251,0.8515821419410035
0.4,1,53301,0.8851157860824852
0.4,1,53351,0.8491033814731125
0.4,1,53401,0.8423602694828448
0.4,1,53451,0.8052343187433639
0.4,1,53501,0.7383292268292945
0.4,1,53551,0.7517351165501464
0.4,1,53601,0.7302295692869927
0.4,1,53651,0.8058345357380108
0.4,1,53701,0.8131691640822186
0.4,1,53751,0.8798647606464726
0.4,1,53801,0.8475284697974055
0.4,1,53851,0.8445298599181738
0.4,1,53901,0.8562758425860583
0.4,1,53951,0.8148725829189462
0.4,1,54001,0.7800273682531699
0.4,1,54051,0.7557763111691116
0.4,1,54101,0.7256850590851701
0.4,1,54151,0.6189225136822056
0.4,1,54201,0.6356489997467687
0.4,1,54251,0.7311905147183835
0.4,1,54301,0.8163793349039598
0.4,1,54351,0.8374263988550522
0.4,1,54401,0.772402609191035
0.4,1,54451,0.7592387037066128
0.4,1,54501,0.7562085811567671
0.4,1,54551,0.8623896504279229
0.4,1,54601,0.8423212998443701
0.4,1,54651,0.7572765491379998
0.4,1,54701,0.7354654683330125
0.4,1,54751,0.8166370599682093
0.4,1,54801,0.8562165811862479
0.4,1,54851,0.7834639596678042
0.4,1,54901,0.8224290621725917
0.4,1,54951,0.861562206335997
0.4,1,55001,0.8264124382756503
0.4,1,55051,0.8605727025293439
0.4,1,55101,0.8597485650885762
0.4,1,55151,0.8480107343448879
0.4,1,55201,0.844116259946742
0.4,1,55251,0.7661613569052292
0.4,1,55301,0.7232247387889023
0.4,1,55351,0.5350760114352859
0.4,1,55401,0.5977001584882276
0.4,1,55451,0.5931855957726868
0.4,1,55501,0.4062509814432627
0.4,1,55551,0.32418420136060283
0.4,1,55601,0.23766145456887494
0.4,1,55651,0.45239759976149246
0.4,1,55701,0.7697023407084094
0.4,1,55751,0.7414695010494303
0.4,1,55801,0.73990679591768
0.4,1,55851,0.7752433513232564
0.4,1,55901,0.7624448751734484
0.4,1,55951,0.7262235109478142
0.4,1,56001,0.7273729381062121
0.4,1,56051,0.8573140092568451
0.4,1,56101,0.8241014272186945
0.4,1,56151,0.7684391892494595
0.4,1,56201,0.736055931442668
0.4,1,56251,0.7853725243869953
0.4,1,56301,0.8650207881240445
0.4,1,56351,0.8394169660812292
0.4,1,56401,0.8738115874606084
0.4,1,56451,0.889080988091446
0.4,1,56501,0.9035422840947371
0.4,1,56551,0.9133653823947887
0.4,1,56601,0.9174124343630984
0.4,1,56651,0.8902280070327689
0.4,1,56701,0.8787413795060562
0.4,1,56751,0.8909776703447522
0.4,1,56801,0.8909854073610877
0.4,1,56851,0.8793257761768281
0.4,1,56901,0.877364189531556
0.4,1,56951,0.8739685786737522
0.4,1,57001,0.8819998982830547
0.4,1,57051,0.8850278093338549
0.4,1,57101,0.8675757956616541
0.4,1,57151,0.841959443340917
0.4,1,57201,0.8455699640728782
0.4,1,57251,0.8589120291624733
0.4,1,57301,0.829384269225233
0.4,1,57351,0.7850906066001764
0.4,1,57401,0.8504259344914117
0.4,1,57451,0.849644958292742
0.4,1,57501,0.8627403855200501
0.4,1,57551,0.8590819554978371
0.4,1,57601,0.8675709716165058
0.4,1,57651,0.860342097353883
0.4,1,57701,0.8340384841883534
0.4,1,57751,0.832820570183634
0.4,1,57801,0.859680479378628
0.4,1,57851,0.8417365902535916
0.4,1,57901,0.8781046784859262
0.4,1,57951,0.8623032153425817
0.4,1,58001,0.8315546393280877
0.4,1,58051,0.8351224620398795
0.4,1,58101,0.8140605990108996
0.4,1,58151,0.8018815575751325
0.4,1,58201,0.8163058877666157
0.4,1,58251,0.8335467808213813
0.4,1,58301,0.8146833946758044
0.4,1,58351,0.8263378344681521
0.4,1,58401,0.840194533722759
0.4,1,58451,0.8652514235955947
0.4,1,58501,0.9032764025416407
0.4,1,58551,0.8702503304650405
0.4,1,58601,0.824269518999931
0.4,1,58651,0.8027843459114391
0.4,1,58701,0.7948446437747485
0.4,1,58751,0.8075311369653579
0.4,1,58801,0.8530678674183422
0.4,1,58851,0.8308538079586819
0.4,1,58901,0.8218980908233774
0.4,1,58951,0.8249159362780399
0.4,1,59001,0.8278209810657468
0.4,1,59051,0.8297516366370064
0.4,1,59101,0.8226392017160042
0.4,1,59151,0.7898542114518101
0.4,1,59201,0.7947718786887307
0.4,1,59251,0.8308729923002471
0.4,1,59301,0.7921060738370049
0.4,1,59351,0.8383388880346476
0.4,1,59401,0.7691537644813533
0.4,1,59451,0.7803954415678387
0.4,1,59501,0.6661373893084563
0.4,1,59551,0.7240943434618861
0.4,1,59601,0.8146815069987519
0.4,1,59651,0.8519287757674409
0.4,1,59701,0.8503198520888092
0.4,1,59751,0.8397015244163873
0.4,1,59801,0.8445317679497867
0.4,1,59851,0.8671155706209798
0.4,1,59901,0.8771236723769984
0.4,1,59951,0.8696093403427253
0.4,2,1,0.14749606712624472
0.4,2,51,0.26095040956860566
0.4,2,101,0.11404718089001666
0.4,2,151,0.20958194479398568
0.4,2,201,0.42780608073873116
0.4,2,251,0.4559296319428972
0.4,2,301,0.3774674128234687
0.4,2,351,0.2295155261353403
0.4,2,401,0.47743202283549757
0.4,2,451,0.6338548486498521
0.4,2,501,0.6634807550679089
0.4,2,551,0.6102233754689541
0.4,2,601,0.604097973702369
0.4,2,651,0.7312327734660056
0.4,2,701,0.7273638084425782
0.4,2,751,0.592395641352857
0.4,2,801,0.5451250657054109
0.4,2,851,0.6218548693722289
0.4,2,901,0.6522516420145075
0.4,2,951,0.7324662534751006
0.4,2,1001,0.7680039839395261
0.4,2,1051,0.776118848377134
0.4,2,1101,0.7542607810080363
0.4,2,1151,0.7587215291609233
0.4,2,1201,0.7855314746856813
0.4,2,1251,0.6794832416952286
0.4,2,1301,0.6357286934233947
0.4,2,1351,0.5805072912784639
0.4,2,1401,0.5804974296898405
0.4,2,1451,0.3814222447921105
0.4,2,1501,0.49038002481302007
0.4,2,1551,0.4952665914875969
0.4,2,1601,0.4822383891887406
0.4,2,1651,0.5270628278703842
0.4,2,1701,0.6008405334723609
0.4,2,1751,0.6848531813636813
0.4,2,1801,0.6794599848840727
0.4,2,1851,0.7153348478003928
0.4,2,1901,0.6540631432426028
0.4,2,1951,0.5976022576100698
0.4,2,2001,0.44773771842780963
0.4,2,2051,0.47298163781804003
0.4,2,2101,0.519610052734349
0.4,2,2151,0.6246354546155836
0.4,2,2201,0.5003404766765879
0.4,2,2251,0.5779863500708481
0.4,2,2301,0.586968513377871
0.4,2,2351,0.6151838953273007
0.4,2,2401,0.6482239005994676
0.4,2,2451,0.477328925423426
0.4,2,2501,0.48930738669407725
0.4,2,2551,0.5785770349735646
0.4,2,2601,0.5899566225479442
0.4,2,2651,0.5283128064734465
0.4,2,2701,0.49101451108892247
0.4,2,2751,0.45022783977355607
0.4,2,2801,0.5792139103815974
0.4,2,2851,0.748793943479189
0.4,2,2901,0.7642218792242367
0.4,2,2951,0.8303226214998609
0.4,2,3001,0.8208941861485943
0.4,2,3051,0.7488185213145931
0.4,2,3101,0.6295538458533363
0.4,2,3151,0.6414823100806979
0.4,2,3201,0.38308632377470864
0.4,2,3251,0.39848598926652057
0.4,2,3301,0.23154949117811333
0.4,2,3351,0.27340496795627917
0.4,2,3401,0.5365226734981133
0.4,2,3451,0.6714371574633577
0.4,2,3501,0.7725914008978472
0.4,2,3551,0.8121681432923176
0.4,2,3601,0.8114494128086966
0.4,2,3651,0.8187028776206393
0.4,2,3701,0.7657749125509148
0.4,2,3751,0.7906958741267488
0.4,2,3801,0.7149204150535794
0.4,2,3851,0.7384933199758107
0.4,2,3901,0.7291024098259133
0.4,2,3951,0.7681985010107623
0.4,2,4001,0.5735536661588625
0.4,2,4051,0.16777545215393194
0.4,2,4101,0.3441886876629378
0.4,2,4151,0.49401064984762283
0.4,2,4201,0.7149054365565276
0.4,2,4251,0.6750066889026681
0.4,2,4301,0.7709123755834043
0.4,2,4351,0.7527566584291392
0.4,2,4401,0.7831664866446308
0.4,2,4451,0.7348091427560464
0.4,2,4501,0.755126229736803
0.4,2,4551,0.7075912275746604
0.4,2,4601,0.7880662049026474
0.4,2,4651,0.8093653699656413
0.4,2,4701,0.7952479148234332
0.4,2,4751,0.43137941180931555
0.4,2,4801,0.3787493842455245
0.4,2,4851,0.46440856867315594
0.4,2,4901,0.5339086716583147
0.4,2,4951,0.5502764483834495
0.4,2,5001,0.5758906161863245
0.4,2,5051,0.48931861596554044
0.4,2,5101,0.474287831614663
0.4,2,5151,0.44216606219907534
0.4,2,5201,0.48334396164940996
0.4,2,5251,0.47596882117659245
0.4,2,5301,0.5771065018147201
0.4,2,5351,0.4863407636923966
0.4,2,5401,0.48448254274100966
0.4,2,5451,0.36538749777631574
0.4,2,5501,0.609609280285372
0.4,2,5551,0.5870405614838275
0.4,2,5601,0.6499533596872027
0.4,2,5651,0.685861014902508
0.4,2,5701,0.7144189652251277
0.4,2,5751,0.7256916573339057
0.4,2,5801,0.6495102599611104
0.4,2,5851,0.7983004642541689
0.4,2,5901,0.7690319227747011
0.4,2,5951,0.7472219615177456
0.4,2,6001,0.6827664769896984
0.4,2,6051,0.6717326486490243
0.4,2,6101,0.6617979788845151
0.4,2,6151,0.5783799460650716
0.4,2,6201,0.667233037608119
0.4,2,6251,0.6664202511447325
0.4,2,6301,0.6705585599172156
0.4,2,6351,0.7679652380408698
0.4,2,6401,0.7834055552061577
0.4,2,6451,0.7094457210353209
0.4,2,6501,0.6663022684098995
0.4,2,6551,0.7397546170686087
0.4,2,6601,0.7235571498902579
0.4,2,6651,0.8041516112790343
0.4,2,6701,0.6471657853213543
0.4,2,6751,0.5327254707464919
0.4,2,6801,0.29068624758909917
0.4,2,6851,0.2935684085175278
0.4,2,6901,0.15401316082844865
0.4,2,6951,0.49785132108387764
0.4,2,7001,0.5667253998885131
0.4,2,7051,0.7339489514012348
0.4,2,7101,0.7616059595792414
0.4,2,7151,0.7799793900863524
0.4,2,7201,0.7308835416636157
0.4,2,7251,0.7630729308847428
0.4,2,7301,0.7143558332088701
0.4,2,7351,0.7373724286321462
0.4,2,7401,0.7007436098626431
0.4,2,7451,0.6594165215282111
0.4,2,7501,0.6306326282746794
0.4,2,7551,0.6033035060465846
0.4,2,7601,0.7734397633093206
0.4,2,7651,0.6656015052813083
0.4,2,7701,0.8242426439355501
0.4,2,7751,0.7986325697357551
0.4,2,7801,0.8353111364418985
0.4,2,7851,0.7431156342654381
0.4,2,7901,0.7024904386172485
0.4,2,7951,0.647762324564707
0.4,2,8001,0.5478390276505444
0.4,2,8051,0.6916897653358361
0.4,2,8101,0.5801087734525555
0.4,2,8151,0.41958719705182373
0.4,2,8201,0.5841600165139081
0.4,2,8251,0.6240462726050742
0.4,2,8301,0.7566585590641784
0.4,2,8351,0.7032785840927458
0.4,2,8401,0.4753561407786217
0.4,2,8451,0.5301139579054734
0.4,2,8501,0.719579446665967
0.4,2,8551,0.7893581355190634
0.4,2,8601,0.7842287330895842
0.4,2,8651,0.7290314617943046
0.4,2,8701,0.7057699752561176
0.4,2,8751,0.7256697450262835
0.4,2,8801,0.6627889298544775
0.4,2,8851,0.6690491644045089
0.4,2,8901,0.7102611499213071
0.4,2,8951,0.7166270176241378
0.4,2,9001,0.7101673857768118
0.4,2,9051,0.7727300793797468
0.4,2,9101,0.7570545129585511
0.4,2,9151,0.727863699580183
0.4,2,9201,0.6755394622169333
0.4,2,9251,0.6071960940530228
0.4,2,9301,0.6552176767940987
0.4,2,9351,0.5539571989043136
0.4,2,9401,0.39052078267541007
0.4,2,9451,0.49866401712265784
0.4,2,9501,0.6132860388469039
0.4,2,9551,0.6351828835385244
0.4,2,9601,0.6789834352669448
0.4,2,9651,0.7766903785388388
0.4,2,9701,0.7543404728958965
0.4,2,9751,0.8049928932379721
0.4,2,9801,0.800608125783026
0.4,2,9851,0.7872783549727969
0.4,2,9901,0.7749076317095538
0.4,2,9951,0.7576269964925305
0.4,2,10001,0.7573709706990481
0.4,2,10051,0.6980500699505471
0.4,2,10101,0.6797787983994603
0.4,2,10151,0.4989192287870403
0.4,2,10201,0.4554024892650914
0.4,2,10251,0.5084964101387673
0.4,2,10301,0.4568554013447538
0.4,2,10351,0.5355179643468111
0.4,2,10401,0.46620945726496016
0.4,2,10451,0.518050346135331
0.4,2,10501,0.6062140287165562
0.4,2,10551,0.6316581802316663
0.4,2,10601,0.6411833638702072
0.4,2,10651,0.666333962539406
0.4,2,10701,0.6319037485567434
0.4,2,10751,0.6847220496224489
0.4,2,10801,0.7591536739571049
0.4,2,10851,0.6864986017791661
0.4,2,10901,0.7654209800832493
0.4,2,10951,0.7388220345923124
0.4,2,11001,0.7703983767540894
0.4,2,11051,0.6169466241013131
0.4,2,11101,0.6602304087805865
0.4,2,11151,0.7294191683477991
0.4,2,11201,0.7696178236285566
0.4,2,11251,0.744256054615201
0.4,2,11301,0.7390502575202618
0.4,2,11351,0.711677344653602
0.4,2,11401,0.7427179698960883
0.4,2,11451,0.809336161544316
0.4,2,11501,0.7758396570574876
0.4,2,11551,0.7844520657265571
0.4,2,11601,0.7696077132148815
0.4,2,11651,0.7116648636494192
0.4,2,11701,0.7034061735673578
0.4,2,11751,0.6524709604281967
0.4,2,11801,0.6553388952312781
0.4,2,11851,0.6483038512128715
0.4,2,11901,0.6657605521774655
0.4,2,11951,0.72936788588083
0.4,2,12001,0.6753057971876342
0.4,2,12051,0.7332977201619896
0.4,2,12101,0.7699599351187351
0.4,2,12151,0.7137517826596621
0.4,2,12201,0.7005733653477244
0.4,2,12251,0.6049280611896373
0.4,2,12301,0.4940461513225307
0.4,2,12351,0.49831147015249244
0.4,2,12401,0.7304234789042667
0.4,2,12451,0.7771291628220045
0.4,2,12501,0.8287436333983723
0.4,2,12551,0.8037750970639829
0.4,2,12601,0.8111648637426929
0.4,2,12651,0.7436188763012629
0.4,2,12701,0.6645463533933325
0.4,2,12751,0.8073541649517857
0.4,2,12801,0.7480466467420374
0.4,2,12851,0.6866972919809277
0.4,2,12901,0.6186307599408283
0.4,2,12951,0.42308197431998784
0.4,2,13001,0.5347866254833344
0.4,2,13051,0.2510378077544291
0.4,2,13101,0.07940621632786608
0.4,2,13151,0.22875694391755122
0.4,2,13201,0.32153999384995496
0.4,2,13251,0.4319227837518245
0.4,2,13301,0.4509652781788626
0.4,2,13351,0.46884900832152154
0.4,2,13401,0.7347245166405857
0.4,2,13451,0.7581047066641037
0.4,2,13501,0.6911809932460704
0.4,2,13551,0.7206084943412526
0.4,2,13601,0.6777697297961793
0.4,2,13651,0.7012988091675058
0.4,2,13701,0.6852431509929617
0.4,2,13751,0.7296950942879402
0.4,2,13801,0.8120687722176048
0.4,2,13851,0.6784822673148903
0.4,2,13901,0.7615952389654236
0.4,2,13951,0.6929972209998502
0.4,2,14001,0.5585547126553989
0.4,2,14051,0.43643398263581706
0.4,2,14101,0.510212009892669
0.4,2,14151,0.5832671387640723
0.4,2,14201,0.7049853490681475
0.4,2,14251,0.6730517097963722
0.4,2,14301,0.6288914346478357
0.4,2,14351,0.726307228430777
0.4,2,14401,0.7336799791463635
0.4,2,14451,0.7920349246539856
0.4,2,14501,0.6546508994015491
0.4,2,14551,0.7858700831079515
0.4,2,14601,0.597993707518444
0.4,2,14651,0.5949930277999325
0.4,2,14701,0.6918780993732343
0.4,2,14751,0.7327816301874391
0.4,2,14801,0.7506092298594059
0.4,2,14851,0.6140356931740523
0.4,2,14901,0.6641632952796201
0.4,2,14951,0.6951115396170138
0.4,2,15001,0.7523277386313104
0.4,2,15051,0.6597448503659018
0.4,2,15101,0.6399892527428359
0.4,2,15151,0.6848404809653625
0.4,2,15201,0.7600294872346048
0.4,2,15251,0.6361948610857837
0.4,2,15301,0.6604498142120759
0.4,2,15351,0.7366138149684859
0.4,2,15401,0.7638527952025909
0.4,2,15451,0.7438519304393223
0.4,2,15501,0.7754431035479418
0.4,2,15551,0.7517285029093932
0.4,2,15601,0.7858282009780561
0.4,2,15651,0.7527560365212455
0.4,2,15701,0.7682567738952857
0.4,2,15751,0.7398984539263465
0.4,2,15801,0.4709362513083685
0.4,2,15851,0.2746151504450511
0.4,2,15901,0.2821137483672978
0.4,2,15951,0.4280197491341692
0.4,2,16001,0.4097837590152174
0.4,2,16051,0.7171064932900154
0.4,2,16101,0.7365133510019501
0.4,2,16151,0.7046214017564099
0.4,2,16201,0.7571244261671899
0.4,2,16251,0.7493812510081495
0.4,2,16301,0.8033931780994871
0.4,2,16351,0.7327963678270676
0.4,2,16401,0.4499923606329468
0.4,2,16451,0.7133157142402479
0.4,2,16501,0.6183853871010392
0.4,2,16551,0.3252252981035474
0.4,2,16601,0.2962159391869617
0.4,2,16651,0.4812469334227002
0.4,2,16701,0.49634516162467107
0.4,2,16751,0.5037444813981228
0.4,2,16801,0.38864458797422524
0.4,2,16851,0.3785631673871686
0.4,2,16901,0.4740670382394448
0.4,2,16951,0.6371341057461634
0.4,2,17001,0.6740990813496208
0.4,2,17051,0.6395693438086993
0.4,2,17101,0.7389574821741838
0.4,2,17151,0.8081644659328187
0.4,2,17201,0.735421509194547
0.4,2,17251,0.7013800287501442
0.4,2,17301,0.7115886527364221
0.4,2,17351,0.7083866726036765
0.4,2,17401,0.7805082652854545
0.4,2,17451,0.8087575547556101
0.4,2,17501,0.772850762507859
0.4,2,17551,0.7923709129389828
0.4,2,17601,0.7175449429551036
0.4,2,17651,0.7212602824071378
0.4,2,17701,0.8029073577222549
0.4,2,17751,0.7116658696141621
0.4,2,17801,0.7000155257888302
0.4,2,17851,0.7784572521048307
0.4,2,17901,0.813855071604675
0.4,2,17951,0.7819335001147909
0.4,2,18001,0.7484150614477105
0.4,2,18051,0.7501035148908668
0.4,2,18101,0.7813566990253734
0.4,2,18151,0.7556340930039882
0.4,2,18201,0.7297074494459178
0.4,2,18251,0.7691594897091788
0.4,2,18301,0.7896883522671113
0.4,2,18351,0.7978660538937866
0.4,2,18401,0.8346099919157287
0.4,2,18451,0.8063089649519691
0.4,2,18501,0.7921348560307541
0.4,2,18551,0.7887632321815818
0.4,2,18601,0.8037036167604803
0.4,2,18651,0.7774682949113443
0.4,2,18701,0.788094354217838
0.4,2,18751,0.7744798543710655
0.4,2,18801,0.7211429946311377
0.4,2,18851,0.7358447930857708
0.4,2,18901,0.7501135787433861
0.4,2,18951,0.8142416682555664
0.4,2,19001,0.778563693460156
0.4,2,19051,0.7800263626236525
0.4,2,19101,0.7716083407719143
0.4,2,19151,0.781969164894317
0.4,2,19201,0.7466546415571862
0.4,2,19251,0.7807680337044712
0.4,2,19301,0.7863487223957059
0.4,2,19351,0.8085273087287332
0.4,2,19401,0.7792945717486138
0.4,2,19451,0.7789519145978119
0.4,2,19501,0.7614770173768828
0.4,2,19551,0.7627338335526824
0.4,2,19601,0.7519508184361501
0.4,2,19651,0.7867566305679582
0.4,2,19701,0.7725255800948977
0.4,2,19751,0.7822569338840067
0.4,2,19801,0.7638917677552307
0.4,2,19851,0.6961060700468409
0.4,2,19901,0.7443450475526171
0.4,2,19951,0.70842617212364
0.4,2,20001,0.7459168288420475
0.4,2,20051,0.6735820042277141
0.4,2,20101,0.7041690534040399
0.4,2,20151,0.6943598436568508
0.4,2,20201,0.6739369666149492
0.4,2,20251,0.6935399123284283
0.4,2,20301,0.7467966620477251
0.4,2,20351,0.6953683502094737
0.4,2,20401,0.7180801769638979
0.4,2,20451,0.6653161887631682
0.4,2,20501,0.6869947754244146
0.4,2,20551,0.7054328455329899
0.4,2,20601,0.6802035463487496
0.4,2,20651,0.7027151712426614
0.4,2,20701,0.7301008342170073
0.4,2,20751,0.6868888085942791
0.4,2,20801,0.594179986539528
0.4,2,20851,0.6584042307907118
0.4,2,20901,0.52289305752803
0.4,2,20951,0.42990593491281215
0.4,2,21001,0.6273708336139927
0.4,2,21051,0.476099526690646
0.4,2,21101,0.5360950598379726
0.4,2,21151,0.5411184677393
0.4,2,21201,0.6320530223934213
0.4,2,21251,0.522857476713394
0.4,2,21301,0.5440890950301691
0.4,2,21351,0.6972033415810582
0.4,2,21401,0.8717409110785215
0.4,2,21451,0.8071775172715789
0.4,2,21501,0.8057212901871584
0.4,2,21551,0.7885938746873049
0.4,2,21601,0.6699816711267856
0.4,2,21651,0.637374098867197
0.4,2,21701,0.4246631167455653
0.4,2,21751,0.2862041863554473
0.4,2,21801,0.4153324717929027
