sigma,step,phi
0.35,6276,0.7125649581444835
0.35,6301,0.5766556539113195
0.35,6326,0.6053755876575597
0.35,6351,0.741057493706721
0.35,6376,0.8096111648189684
0.35,6401,0.9015845598784092
0.35,6426,0.9488064430365074
0.35,6451,0.9548260509924262
0.35,6476,0.9414217443625157
0.35,6501,0.9423273198251645
0.35,6526,0.9069889047066434
0.35,6551,0.9350895998779123
0.35,6576,0.9127057725557625
0.35,6601,0.9221009279277862
0.35,6626,0.9439570894217784
0.35,6651,0.9402438226974466
0.35,6676,0.9310566530698684
0.35,6701,0.931616041058966
0.35,6726,0.9391667824541817
0.35,6751,0.9445663382701194
0.35,6776,0.9135827735620392
0.35,6801,0.9173863487957703
0.35,6826,0.9402560964760757
0.35,6851,0.9465527147082652
0.35,6876,0.9417129295205965
0.35,6901,0.9156336974212749
0.35,6926,0.9296051569145336
0.35,6951,0.901751029722285
0.35,6976,0.9027937709370051
0.35,7001,0.9160172482062046
0.35,7026,0.9009065022689947
0.35,7051,0.8333899243621633
0.35,7076,0.8962539570540692
0.35,7101,0.9330270470316429
0.35,7126,0.9401790918922502
0.35,7151,0.949810097254665
0.35,7176,0.9357753475976255
0.35,7201,0.9288098839518951
0.35,7226,0.9357733410579173
0.35,7251,0.9221962714498926
0.35,7276,0.9294422810334465
0.35,7301,0.928358941101121
0.35,7326,0.9410138576907658
0.35,7351,0.9220064222935442
0.35,7376,0.9433246036694444
0.35,7401,0.9376208321536215
0.35,7426,0.8964341953457896
0.35,7451,0.9284776069919563
0.35,7476,0.9287196531798574
0.35,7501,0.9129685363495464
0.35,7526,0.8669615240110355
0.35,7551,0.8795021425524225
0.35,7576,0.8307000218948009
0.35,7601,0.721107411447338
0.35,7626,0.7195529318173497
0.35,7651,0.7552984915415809
0.35,7676,0.7795553800341715
0.35,7701,0.8647421079896483
0.35,7726,0.8539576905898366
0.35,7751,0.8382659865929957
0.35,7776,0.8607242433413793
0.35,7801,0.8787179644290335
0.35,7826,0.8910113426194989
0.35,7851,0.8897966417060319
0.35,7876,0.9360332637022003
0.35,7901,0.9414746866139855
0.35,7926,0.9372782060052932
0.35,7951,0.9409567785286678
0.35,7976,0.9233871054449806
0.35,8001,0.959814552806064
0.35,8026,0.9514253990405389
0.35,8051,0.9483295942637693
0.35,8076,0.9232226365581546
0.35,8101,0.8380235668270305
0.35,8126,0.8448817751976034
0.35,8151,0.8401936605678703
0.35,8176,0.8215164634597049
0.35,8201,0.8384514352218181
0.35,8226,0.8592823316969064
0.35,8251,0.8303860922510865
0.35,8276,0.7674451074536679
0.35,8301,0.7783182129324389
0.35,8326,0.8184436549460677
0.35,8351,0.8089126598326354
0.35,8376,0.8856369854838949
0.35,8401,0.9454274104640011
0.35,8426,0.9714389122263302
0.35,8451,0.9384905471987081
0.35,8476,0.9481733650933548
0.35,8501,0.9275894946096994
0.35,8526,0.9499075728966565
0.35,8551,0.9452351765255675
0.35,8576,0.9483915215746868
0.35,8601,0.9404115359454903
0.35,8626,0.9365512370193334
0.35,8651,0.9342458402829348
0.35,8676,0.9466762273605849
0.35,8701,0.8976213735151556
0.35,8726,0.8600810607389235
0.35,8751,0.759300937374795
0.35,8776,0.6595127174382739
0.35,8801,0.5803334163878084
0.35,8826,0.5650456520331217
0.35,8851,0.5533223673744344
0.35,8876,0.5615372949812126
0.35,8901,0.5893015530852179
0.35,8926,0.7163728260560744
0.35,8951,0.8727944629078338
0.35,8976,0.9184984656733693
0.35,9001,0.8985658628104146
0.35,9026,0.8990759138950514
0.35,9051,0.8899419282010453
0.35,9076,0.9413978606812331
0.35,9101,0.9318938068703079
0.35,9126,0.8932395523658904
0.35,9151,0.867869199919707
0.35,9176,0.9021124014446988
0.35,9201,0.8982434388610243
0.35,9226,0.8839770834875713
0.35,9251,0.8656820064615693
0.35,9276,0.7922513496664247
0.35,9301,0.9132421549825508
0.35,9326,0.9376157579145561
0.35,9351,0.9440754388274804
0.35,9376,0.9489752380070202
0.35,9401,0.9405869162167807
0.35,9426,0.9376780259605282
0.35,9451,0.947007748133123
0.35,9476,0.9289778351752582
0.35,9501,0.9104613476177179
0.35,9526,0.9092157520473833
0.35,9551,0.8885704221835435
0.35,9576,0.8487740082776426
0.35,9601,0.8312425641276945
0.35,9626,0.8222951401374022
0.35,9651,0.8293454458916136
0.35,9676,0.7989880525307889
0.35,9701,0.8198009430690446
0.35,9726,0.8463678377839693
0.35,9751,0.8339032685798602
0.35,9776,0.8336329079891674
0.35,9801,0.8896788736228599
0.35,9826,0.9409679536637723
0.35,9851,0.9437218566412574
0.35,9876,0.9607543841324747
0.35,9901,0.9512529412194377
0.35,9926,0.932171000703938
0.35,9951,0.915893045112473
0.35,9976,0.8744253004048145
0.35,10001,0.8389560535207269
0.35,10026,0.7797730010587421
0.35,10051,0.781428348884706
0.35,10076,0.7892123768978021
0.35,10101,0.7546402699684803
0.35,10126,0.8657958836861448
0.35,10151,0.895109459703549
0.35,10176,0.8815554181489245
0.35,10201,0.867475019508011
0.35,10226,0.8716268975797957
0.35,10251,0.890703741440674
0.35,10276,0.8221427374157514
0.35,10301,0.7966321568305894
0.35,10326,0.8459839572351882
0.35,10351,0.8383673221192687
0.35,10376,0.8850656869172472
0.35,10401,0.8647238346412816
0.35,10426,0.8237894516538254
0.35,10451,0.6878767526579792
0.35,10476,0.6712118959230619
0.35,10501,0.7791380361025161
0.35,10526,0.7928962098280632
0.35,10551,0.8300188728555572
0.35,10576,0.8260498138030036
0.35,10601,0.7998731439912694
0.35,10626,0.6982751715411757
0.35,10651,0.6662913565711274
0.35,10676,0.6324014467013807
0.35,10701,0.6751411467297246
0.35,10726,0.7423203511906601
0.35,10751,0.8193694151156975
0.35,10776,0.8671779995775053
0.35,10801,0.8334401522855711
0.35,10826,0.8762668555753992
0.35,10851,0.9076195149104568
0.35,10876,0.8795702597560415
0.35,10901,0.8544693182042256
0.35,10926,0.8332679590498301
0.35,10951,0.8714499541564349
0.35,10976,0.8730602759948121
0.35,11001,0.8570834079135311
0.35,11026,0.8341146991198573
0.35,11051,0.8193537860545371
0.35,11076,0.7853522895934417
0.35,11101,0.6468809418591402
0.35,11126,0.6058691828302201
0.35,11151,0.6116363502865912
0.35,11176,0.5818667003544447
0.35,11201,0.6276322835601782
0.35,11226,0.7659227154366468
0.35,11251,0.8523824648436077
0.35,11276,0.8227293679578781
0.35,11301,0.8479026706889765
0.35,11326,0.899535961369807
0.35,11351,0.8656214909412564
0.35,11376,0.8807372402055961
0.35,11401,0.8603597770327981
0.35,11426,0.8601220282742157
0.35,11451,0.8583886809649137
0.35,11476,0.8974082676848707
0.35,11501,0.8890586926080277
0.35,11526,0.9124717346123424
0.35,11551,0.9131748199426535
0.35,11576,0.9434376405954328
0.35,11601,0.8966015701458327
0.35,11626,0.9076756241952652
0.35,11651,0.9258740618545364
0.35,11676,0.8919647880990536
0.35,11701,0.912562084201364
0.35,11726,0.9365182551289513
0.35,11751,0.9486273069152458
0.35,11776,0.9394451963411787
0.35,11801,0.9434541852362063
0.35,11826,0.9070078039933113
0.35,11851,0.8617393923928874
0.35,11876,0.8627348382755138
0.35,11901,0.8896092603631385
0.35,11926,0.8452840652040764
0.35,11951,0.8646180325051609
0.35,11976,0.9252295572916196
0.35,12001,0.9301031579461693
0.35,12026,0.949016172747568
0.35,12051,0.9325887115467347
0.35,12076,0.8891659290367524
0.35,12101,0.8584662376785125
0.35,12126,0.8369656095821731
0.35,12151,0.8938629626059135
0.35,12176,0.9381587544469205
0.35,12201,0.9262371601218014
0.35,12226,0.8555640466982151
0.35,12251,0.8763374441303745
0.35,12276,0.8904667656081523
0.35,12301,0.9112453408717437
0.35,12326,0.8922935788831955
0.35,12351,0.904410226783499
0.35,12376,0.8335407876476538
0.35,12401,0.7873797238742256
0.35,12426,0.8485445201015367
0.35,12451,0.8689364095294675
0.35,12476,0.932962148651006
0.35,12501,0.9480850387611719
0.35,12526,0.9327266664473564
0.35,12551,0.9206224314491329
0.35,12576,0.9066174491234522
0.35,12601,0.9295049924476799
0.35,12626,0.9188788715119452
0.35,12651,0.921558089448925
0.35,12676,0.9167189696199877
0.35,12701,0.8692319723199765
0.35,12726,0.8776646078586318
0.35,12751,0.8771572614479649
0.35,12776,0.8912596048056358
0.35,12801,0.7688318778121064
0.35,12826,0.7561679470872071
0.35,12851,0.7587841612218549
0.35,12876,0.8650269949933316
0.35,12901,0.8822162370122387
0.35,12926,0.8670340444771166
0.35,12951,0.9078062495888458
0.35,12976,0.925231571244294
0.35,13001,0.8333992364359897
0.35,13026,0.7947588396810727
0.35,13051,0.8018497736992494
0.35,13076,0.7382325348615673
0.35,13101,0.5319642090973318
0.35,13126,0.5608364038195625
0.35,13151,0.6051012521770571
0.35,13176,0.7153603246504027
0.35,13201,0.7785385277569603
0.35,13226,0.7941521109726682
0.35,13251,0.8372497739008667
0.35,13276,0.8364641055461696
0.35,13301,0.875363709459789
0.35,13326,0.8700605549375882
0.35,13351,0.8662952908187906
0.35,13376,0.8088614092399876
0.35,13401,0.8128142969704597
0.35,13426,0.8654666292608798
0.35,13451,0.9165794639457736
0.35,13476,0.9036213071697194
0.35,13501,0.9341774769361286
0.35,13526,0.9387817291178155
0.35,13551,0.9424706614603506
0.35,13576,0.9316064838940921
0.35,13601,0.9262470916430643
0.35,13626,0.9218543833459019
0.35,13651,0.9373706539157997
0.35,13676,0.9119571118752813
0.35,13701,0.9347820424365016
0.35,13726,0.9526296789522298
0.35,13751,0.9326978766365922
0.35,13776,0.9296100831744962
0.35,13801,0.9271791492616523
0.35,13826,0.944824749519682
0.35,13851,0.9503685206518894
0.35,13876,0.9524332631267642
0.35,13901,0.9505845801532709
0.35,13926,0.9370214240031401
0.35,13951,0.9076547841936662
0.35,13976,0.9253813605650639
0.35,14001,0.9473443010786807
0.35,14026,0.9505623633527016
0.35,14051,0.9491619629864418
0.35,14076,0.918193061567624
0.35,14101,0.8711086493888544
0.35,14126,0.8926314351128273
0.35,14151,0.9041085597032977
0.35,14176,0.909474369984066
0.35,14201,0.920711674780149
0.35,14226,0.9316699536894476
0.35,14251,0.9209004908435942
0.35,14276,0.8955975623816913
0.35,14301,0.9099226837186495
0.35,14326,0.897186398959085
0.35,14351,0.9171665141888855
0.35,14376,0.9316691888801865
0.35,14401,0.9340397905249647
0.35,14426,0.9362344647714249
0.35,14451,0.8674006320357874
0.35,14476,0.796339573735499
0.35,14501,0.8489336653043104
0.35,14526,0.7952678336727993
0.35,14551,0.8601357298112546
0.35,14576,0.9071446806191692
0.35,14601,0.8976826999739261
0.35,14626,0.8829969364890201
0.35,14651,0.85185163488651
0.35,14676,0.8972138433076743
0.35,14701,0.9307788948916653
0.35,14726,0.9283800048320381
0.35,14751,0.9117163458465763
0.35,14776,0.9652398957707821
0.35,14801,0.95845357303059
0.35,14826,0.9278185011335378
0.35,14851,0.9092787318285345
0.35,14876,0.9060575972964735
0.35,14901,0.8590819926398268
0.35,14926,0.6990433476897704
0.35,14951,0.6880471964236468
0.35,14976,0.8290512753762834
0.4,1,0.06235803232901107
0.4,26,0.5774208594578205
0.4,51,0.6454667745062135
0.4,76,0.40777288748082835
0.4,101,0.488234663104534
0.4,126,0.5194619060388274
0.4,151,0.6229759607053433
0.4,176,0.6603824987317997
0.4,201,0.7348822185549927
0.4,226,0.7927213199777083
0.4,251,0.8357171514824323
0.4,276,0.765990159792305
0.4,301,0.7021531308780861
0.4,326,0.7217783497958139
0.4,351,0.742848986873382
0.4,376,0.7940037891208059
0.4,401,0.8337937647429097
0.4,426,0.7925512862785109
0.4,451,0.7265766752368252
0.4,476,0.6844830564754729
0.4,501,0.7122512604734637
0.4,526,0.8477518655113446
0.4,551,0.8330598157150703
0.4,576,0.7071951258906443
0.4,601,0.6577450812643724
0.4,626,0.8116471255386752
0.4,651,0.8071200127049999
0.4,676,0.8355115652056816
0.4,701,0.8041751861354778
0.4,726,0.7178554511881302
0.4,751,0.6950979366514595
0.4,776,0.784519409588437
0.4,801,0.6879358650484124
0.4,826,0.6295837710723122
0.4,851,0.7794635006804079
0.4,876,0.7679998204845823
0.4,901,0.7564569621318055
0.4,926,0.801445590725998
0.4,951,0.8451332208112016
0.4,976,0.8364453052920247
0.4,1001,0.85200659240889
0.4,1026,0.8216159887822132
0.4,1051,0.8374647340767901
0.4,1076,0.793572423309344
0.4,1101,0.8022843329566054
0.4,1126,0.6818618424675027
0.4,1151,0.7027471402502706
0.4,1176,0.7510775237950293
0.4,1201,0.8056666243706364
0.4,1226,0.798962314329974
0.4,1251,0.7922817288587221
0.4,1276,0.882354423797348
0.4,1301,0.8752253750859157
0.4,1326,0.8241657854900629
0.4,1351,0.8035709644411959
0.4,1376,0.7612035045912777
0.4,1401,0.6612777271082811
0.4,1426,0.6789543112350838
0.4,1451,0.7196692757054534
0.4,1476,0.6163307393042962
0.4,1501,0.7470058138543161
0.4,1526,0.8014778991142699
0.4,1551,0.835980742054165
0.4,1576,0.8569146072014547
0.4,1601,0.871953518617053
0.4,1626,0.8199744099159072
0.4,1651,0.7467332707330496
0.4,1676,0.6882136921187291
0.4,1701,0.773923012145191
0.4,1726,0.7993817479653942
0.4,1751,0.8211046430106044
0.4,1776,0.7962184212936805
0.4,1801,0.6801066959110524
0.4,1826,0.6835061700316352
0.4,1851,0.499991805816169
0.4,1876,0.2811208875924104
0.4,1901,0.2288093442515096
0.4,1926,0.38494045289219864
0.4,1951,0.6005524402548744
0.4,1976,0.7447171715317285
0.4,2001,0.7808275382640114
0.4,2026,0.7348797891923171
0.4,2051,0.7327616742698883
0.4,2076,0.6173238067156516
0.4,2101,0.6005161150784515
0.4,2126,0.6105832852411501
0.4,2151,0.6126960651930581
0.4,2176,0.38562729185039907
0.4,2201,0.4469465360869321
0.4,2226,0.3064221918594042
0.4,2251,0.4892298521679801
0.4,2276,0.17019271049957313
0.4,2301,0.21774335750008833
0.4,2326,0.22463725213379024
0.4,2351,0.23212101491202858
0.4,2376,0.29352039927163814
0.4,2401,0.322496086553849
0.4,2426,0.3485654885680156
0.4,2451,0.3450341322470939
0.4,2476,0.46081907136997874
0.4,2501,0.4486281204052133
0.4,2526,0.4591965497549217
0.4,2551,0.4002807128002567
0.4,2576,0.4237695456543746
0.4,2601,0.43354294935283627
0.4,2626,0.4533771230959027
0.4,2651,0.5320645128846196
0.4,2676,0.6382100972177407
0.4,2701,0.6331241124736728
0.4,2726,0.6802445537055096
0.4,2751,0.7549364990989557
0.4,2776,0.7891148428547905
0.4,2801,0.8003260360564862
0.4,2826,0.8628783906886927
0.4,2851,0.8062674525432263
0.4,2876,0.7987584429949117
0.4,2901,0.7826611692797176
0.4,2926,0.8218742569030119
0.4,2951,0.8339878570383372
0.4,2976,0.8438557183038947
0.4,3001,0.8054342317232815
0.4,3026,0.7464520296341143
0.4,3051,0.7693147470248696
0.4,3076,0.7388784762479591
0.4,3101,0.7240711321875182
0.4,3126,0.7126412147394693
0.4,3151,0.5609120203970533
0.4,3176,0.6253906756333549
0.4,3201,0.6069198325353801
0.4,3226,0.5318825217953684
0.4,3251,0.48250890703697974
0.4,3276,0.47878320962054605
0.4,3301,0.6795151320894539
0.4,3326,0.7709255009586096
0.4,3351,0.8178871386668551
0.4,3376,0.7432667563732582
0.4,3401,0.7001122347862161
0.4,3426,0.6181856940620705
0.4,3451,0.3881551201600025
0.4,3476,0.48387629273770943
0.4,3501,0.3114906764315226
0.4,3526,0.1352204942238848
0.4,3551,0.10029122348445614
0.4,3576,0.2065651444276182
0.4,3601,0.2687262679699053
0.4,3626,0.2364696036540639
0.4,3651,0.2845594475509229
0.4,3676,0.22858712651433888
0.4,3701,0.23355458773979332
0.4,3726,0.4020016835673033
0.4,3751,0.5974688157255124
0.4,3776,0.6081359715944286
0.4,3801,0.6474116327811349
0.4,3826,0.6915015283306616
0.4,3851,0.6489074918352353
0.4,3876,0.7591803836512573
0.4,3901,0.8249209760648731
0.4,3926,0.7978033526262016
0.4,3951,0.7459634286163317
0.4,3976,0.7918628608222638
0.4,4001,0.7507691410294814
0.4,4026,0.6493148569303852
0.4,4051,0.7722447248194866
0.4,4076,0.7747576463584266
0.4,4101,0.8135734975394102
0.4,4126,0.7766153428533132
0.4,4151,0.7577428023888761
0.4,4176,0.7413424078885595
0.4,4201,0.7922039979294446
0.4,4226,0.7835629214078478
0.4,4251,0.8262408072227578
0.4,4276,0.8206286774674558
0.4,4301,0.7602086211189835
0.4,4326,0.7774161103674896
0.4,4351,0.7097014084270036
0.4,4376,0.7388996197125607
0.4,4401,0.7605159100379763
0.4,4426,0.7171289074544109
0.4,4451,0.6520326714665978
0.4,4476,0.6614744537523927
0.4,4501,0.6522286148207092
0.4,4526,0.6846956854458024
0.4,4551,0.7586150958386582
0.4,4576,0.7378256750774975
0.4,4601,0.660663409057329
0.4,4626,0.6359452853443105
0.4,4651,0.6710932591793072
0.4,4676,0.6996947664346265
0.4,4701,0.6557019228752538
0.4,4726,0.6291252455353813
0.4,4751,0.563536782588871
0.4,4776,0.5126842212489613
0.4,4801,0.638328241629274
0.4,4826,0.6612730711622975
0.4,4851,0.7452853178075786
0.4,4876,0.6803365262415011
0.4,4901,0.668031109436551
0.4,4926,0.6895127493350469
0.4,4951,0.69931731490508
0.4,4976,0.704527791066354
0.4,5001,0.7640100654263468
0.4,5026,0.790072740973933
0.4,5051,0.7564821212764212
0.4,5076,0.7514363692196419
0.4,5101,0.7977572225334555
0.4,5126,0.7749399374156763
0.4,5151,0.7722165087865707
0.4,5176,0.732460117936548
0.4,5201,0.7773506147287861
0.4,5226,0.7905383738718439
0.4,5251,0.7995896427931543
0.4,5276,0.7929279759992297
0.4,5301,0.8035223302662791
0.4,5326,0.8175472331468993
0.4,5351,0.7615898861946654
0.4,5376,0.7979846790532497
0.4,5401,0.806901451849265
0.4,5426,0.8246238383367968
0.4,5451,0.8289572657247671
0.4,5476,0.8374977247262579
0.4,5501,0.8385922731164978
0.4,5526,0.8417182378214584
0.4,5551,0.8491964058957298
0.4,5576,0.8247057133279243
0.4,5601,0.848591582175949
0.4,5626,0.7873127800108872
0.4,5651,0.8207360031941102
0.4,5676,0.8256645088070032
0.4,5701,0.8248217428004788
0.4,5726,0.8235701174057265
0.4,5751,0.7411639106553797
0.4,5776,0.6618748298444193
0.4,5801,0.5933662809730567
0.4,5826,0.7708187974928942
0.4,5851,0.8604095723065567
0.4,5876,0.8569741959867867
0.4,5901,0.8202960110018991
0.4,5926,0.740508804404163
0.4,5951,0.7659674513374817
0.4,5976,0.7443986176457404
0.4,6001,0.802783859839323
0.4,6026,0.7609738358699003
0.4,6051,0.7594569634731502
0.4,6076,0.7293995406341168
0.4,6101,0.7861627399761079
0.4,6126,0.869319644417275
0.4,6151,0.8341095148553876
0.4,6176,0.788173881261405
0.4,6201,0.8600772286938606
0.4,6226,0.8294521039157959
0.4,6251,0.7171213789276781
0.4,6276,0.6432178343738232
0.4,6301,0.6844325536051155
0.4,6326,0.7948198048353136
0.4,6351,0.7978138187758483
0.4,6376,0.786233967091923
0.4,6401,0.792430968692542
0.4,6426,0.7479530089231433
0.4,6451,0.699071462839509
0.4,6476,0.642984859730837
0.4,6501,0.6169187428766185
0.4,6526,0.6018824851033416
0.4,6551,0.4783632458425456
0.4,6576,0.24163431787793954
0.4,6601,0.36507850294131533
0.4,6626,0.47146599854796784
0.4,6651,0.689796691508975
0.4,6676,0.8160232090994253
0.4,6701,0.7985940071139092
0.4,6726,0.8063314947155211
0.4,6751,0.849884613496
0.4,6776,0.8434559481395689
0.4,6801,0.8421733322117259
0.4,6826,0.8144528144501599
0.4,6851,0.8183471157666046
0.4,6876,0.7913759149637573
0.4,6901,0.8300112195421764
0.4,6926,0.8493743913344295
0.4,6951,0.8340120492137695
0.4,6976,0.8481405211271358
0.4,7001,0.8402617205729348
0.4,7026,0.805442564725741
0.4,7051,0.8117524733335338
0.4,7076,0.8280411535308402
0.4,7101,0.8548271453928543
0.4,7126,0.8128508339556696
0.4,7151,0.8377860741901707
0.4,7176,0.8071466155342989
0.4,7201,0.8647901875892378
0.4,7226,0.8604298585370355
0.4,7251,0.8583478500306237
0.4,7276,0.8171367067544554
0.4,7301,0.5891741831210269
0.4,7326,0.6727208058770016
0.4,7351,0.6765488466079428
0.4,7376,0.7393405773968847
0.4,7401,0.7254688170831697
0.4,7426,0.7784403235249566
0.4,7451,0.7742038193499914
0.4,7476,0.8085564192203404
0.4,7501,0.8164056065514808
0.4,7526,0.8463144885064473
0.4,7551,0.8497597043135776
0.4,7576,0.8519894556988397
0.4,7601,0.8245234815881759
0.4,7626,0.7710086735062377
0.4,7651,0.8257006417724264
0.4,7676,0.8295592725665903
0.4,7701,0.7931927790233398
0.4,7726,0.8210122795291614
0.4,7751,0.8265963253794798
0.4,7776,0.8387602552768588
0.4,7801,0.8634015127466267
0.4,7826,0.8578807952583452
0.4,7851,0.868451798735144
0.4,7876,0.8681383629284263
0.4,7901,0.8753794038390154
0.4,7926,0.844270469844775
0.4,7951,0.8213824035665147
0.4,7976,0.7569631651954614
0.4,8001,0.6920167839183692
0.4,8026,0.6853331666675734
0.4,8051,0.8104163524695829
0.4,8076,0.8506241539281515
0.4,8101,0.8688004219999391
0.4,8126,0.874403544451942
0.4,8151,0.8780992760906514
0.4,8176,0.895703290931807
0.4,8201,0.8707624680303994
0.4,8226,0.8479453676725449
0.4,8251,0.8505925801589201
0.4,8276,0.8578765731083193
0.4,8301,0.8279708145036526
0.4,8326,0.8291129747234777
0.4,8351,0.8068284723296231
0.4,8376,0.7922598595140015
0.4,8401,0.741614524790682
0.4,8426,0.8022888242377402
0.4,8451,0.80443891518568
0.4,8476,0.8049271878496033
0.4,8501,0.8295242944030847
0.4,8526,0.8000789936080114
0.4,8551,0.7211550314745151
0.4,8576,0.7430858148843058
0.4,8601,0.7379689582346278
0.4,8626,0.6561756481950883
0.4,8651,0.6935701323866487
0.4,8676,0.6152503744924236
0.4,8701,0.6445095236422482
0.4,8726,0.5990488107714578
0.4,8751,0.47991862818964964
0.4,8776,0.3704154488475619
0.4,8801,0.28698587185080393
0.4,8826,0.241457311184328
0.4,8851,0.40770495580071
0.4,8876,0.5744944596095339
0.4,8901,0.8211903345218243
0.4,8926,0.8524568233131545
0.4,8951,0.835994196588661
0.4,8976,0.7954459340928411
0.4,9001,0.859019469765682
0.4,9026,0.8780906981907807
0.4,9051,0.8672362393227888
0.4,9076,0.8447113170959583
0.4,9101,0.8758395785412647
0.4,9126,0.843358687676707
0.4,9151,0.7978668314314006
0.4,9176,0.7585612872175371
0.4,9201,0.6507947835384411
0.4,9226,0.6609103770702139
0.4,9251,0.6355359479701492
0.4,9276,0.7264745195699638
0.4,9301,0.7934870425446032
0.4,9326,0.8189166418385316
0.4,9351,0.7863781396769032
0.4,9376,0.8378886422751834
0.4,9401,0.8381155932180212
0.4,9426,0.8722147161038906
0.4,9451,0.8050443584881987
0.4,9476,0.7557512821536311
0.4,9501,0.7198816128333826
0.4,9526,0.8166973132609671
0.4,9551,0.7980247089771635
0.4,9576,0.7754389322709327
0.4,9601,0.7831228745517471
0.4,9626,0.8029786637743784
0.4,9651,0.7752310456261536
0.4,9676,0.7633809421784762
0.4,9701,0.7607752655155365
0.4,9726,0.7404597760597518
0.4,9751,0.7485461966468963
0.4,9776,0.761397418265132
0.4,9801,0.8116287570466045
0.4,9826,0.8385854409978687
0.4,9851,0.8458469864593933
0.4,9876,0.8495555729803729
0.4,9901,0.8536986313585151
0.4,9926,0.8508958018859818
0.4,9951,0.8538437493015592
0.4,9976,0.8464145274787981
0.4,10001,0.856866451925785
0.4,10026,0.866498023341762
0.4,10051,0.8571646004544234
0.4,10076,0.836329458556323
0.4,10101,0.8374425554421102
0.4,10126,0.8233582071269088
0.4,10151,0.8466296034975331
0.4,10176,0.8819099371316512
0.4,10201,0.8041403203511716
0.4,10226,0.8398178897189642
0.4,10251,0.8439072017697364
0.4,10276,0.8477223516844054
0.4,10301,0.8038673519692306
0.4,10326,0.7861686260339523
0.4,10351,0.8075490085207129
0.4,10376,0.8447662686256211
0.4,10401,0.7953878388234874
0.4,10426,0.8213960150835127
0.4,10451,0.829757913139437
0.4,10476,0.8520017643447947
0.4,10501,0.7755725346212093
0.4,10526,0.7175660614061432
0.4,10551,0.5576163571244538
0.4,10576,0.5291097009674796
0.4,10601,0.5128236071038053
0.4,10626,0.4858529006609118
0.4,10651,0.5191610123696783
0.4,10676,0.6379437229211385
0.4,10701,0.799379232265782
0.4,10726,0.8339651298881761
0.4,10751,0.8446668219365866
0.4,10776,0.8851588849846883
0.4,10801,0.8567417504469749
0.4,10826,0.8359041871485136
0.4,10851,0.8018573993888019
0.4,10876,0.8065258914183442
0.4,10901,0.8594942782927679
0.4,10926,0.8627308723743782
0.4,10951,0.7579962674146774
0.4,10976,0.8002301781314181
0.4,11001,0.8720296172759283
0.4,11026,0.8458883605415395
0.4,11051,0.7992582626934996
0.4,11076,0.7991929096029322
0.4,11101,0.8631522720212335
0.4,11126,0.808587457229873
0.4,11151,0.7814771801238953
0.4,11176,0.7617182495298733
0.4,11201,0.6803444541403062
0.4,11226,0.7170117712417321
0.4,11251,0.6869863017006929
0.4,11276,0.6707016808014166
0.4,11301,0.7037076373808968
0.4,11326,0.7799309708682964
0.4,11351,0.8437302866941817
0.4,11376,0.8486370808279153
0.4,11401,0.8517437590169915
0.4,11426,0.8190870139040323
0.4,11451,0.8053043128022108
0.4,11476,0.7425894619582161
0.4,11501,0.8256091800988232
0.4,11526,0.7885296590462958
0.4,11551,0.7848478203695725
0.4,11576,0.7655020038502388
0.4,11601,0.7623786194203319
0.4,11626,0.7038491840520259
0.4,11651,0.6299728379649706
0.4,11676,0.7005143093723583
0.4,11701,0.761994605511243
0.4,11726,0.8634206164937392
0.4,11751,0.7971245689876807
0.4,11776,0.7385837911262086
0.4,11801,0.8369736883090404
0.4,11826,0.8336935693792494
0.4,11851,0.7590953437183139
0.4,11876,0.8117281265753066
0.4,11901,0.8061184483973092
0.4,11926,0.7976549733255222
0.4,11951,0.8132600224550511
0.4,11976,0.7792162209531542
0.4,12001,0.7133963259856565
0.4,12026,0.4682798921156569
0.4,12051,0.4792783107179158
0.4,12076,0.4752535437833817
0.4,12101,0.35583325517688275
0.4,12126,0.45235293949593736
0.4,12151,0.6617337881882086
0.4,12176,0.8043420817753852
0.4,12201,0.7925915388768355
0.4,12226,0.7090824820902317
0.4,12251,0.44711070118119534
0.4,12276,0.24678954843046422
0.4,12301,0.25346296980668365
0.4,12326,0.3054213269193086
0.4,12351,0.21039429105729587
0.4,12376,0.23835680307578466
0.4,12401,0.4684919504008592
0.4,12426,0.5051459852366482
0.4,12451,0.4985127534146781
0.4,12476,0.5355083091458307
0.4,12501,0.4749872524843465
0.4,12526,0.5344118993971365
0.4,12551,0.4863849868839394
0.4,12576,0.4507526889930141
0.4,12601,0.4672088302370225
0.4,12626,0.6287273342079976
0.4,12651,0.6622350177106443
0.4,12676,0.6933104529155227
0.4,12701,0.6813540871815555
0.4,12726,0.6977349422097594
0.4,12751,0.7421476020874915
0.4,12776,0.7420105129524149
0.4,12801,0.726353950791505
0.4,12826,0.8107876737396519
0.4,12851,0.8072967760047397
0.4,12876,0.7241613468234284
0.4,12901,0.7808256623830367
0.4,12926,0.8110028249518694
0.4,12951,0.8391409228822967
0.4,12976,0.8471424959208702
0.4,13001,0.8124077276461671
0.4,13026,0.7024003861257259
0.4,13051,0.47864409317439627
0.4,13076,0.35945921095025024
0.4,13101,0.24618162315012618
0.4,13126,0.16520452001888516
0.4,13151,0.07751411521155487
0.4,13176,0.12314600599687026
0.4,13201,0.14219522599890655
0.4,13226,0.1540318128320579
0.4,13251,0.44736358972646456
0.4,13276,0.6963737853750095
0.4,13301,0.7468066494067884
