N,sigma_std,noise,seed,phi,phi2,phi4,ar1,drift,real_std
800,0.4,0.5,14,0.7773536699293535,0.608749714402938,0.37979913278114813,0.9990326872198027,0.027749858765353075,0.4035850677048936
800,0.4,0.5,15,0.7345839418323142,0.5511489864225145,0.32269446584350786,0.9993568588948393,0.0535931297114961,0.3960809889800397
800,0.4,0.5,16,0.7531300908122981,0.5742885997706895,0.3427591472490967,0.9991856244270333,0.004049586035237973,0.4030413736785419
800,0.425,0.5,1,0.6412495750279665,0.42884209649872984,0.20557275858685517,0.9994270675666523,0.007094198225794379,0.4211796438829211
800,0.425,0.5,2,0.6050906138831635,0.39332149253560594,0.1823624795393607,0.9995705140205058,0.15388057407243605,0.4287058474091908
800,0.425,0.5,3,0.6005870568534697,0.3796938252513865,0.16594405839715545,0.9993804458881825,0.03001782815391696,0.42577058944186247
800,0.425,0.5,4,0.6185547162855025,0.40490761229696576,0.18870418204231318,0.9995305703811025,0.040620436815629546,0.42433995333644864
800,0.425,0.5,5,0.6502289606012763,0.4377506726060708,0.20967403648226363,0.9993732604259927,0.07980497301098222,0.4284013258897203
800,0.425,0.5,6,0.678167476558246,0.4705934386634224,0.23666009443296643,0.9992076052345178,0.0779083823647414,0.4201208681294725
800,0.425,0.5,7,0.6497097767759406,0.4405600594270678,0.21443983065949168,0.9994872405244651,0.08026936813087215,0.4206665307360684
800,0.425,0.5,8,0.5878567579021737,0.36625395113410386,0.15608871571655356,0.9993997364938596,0.002945038217628926,0.4279808142453522
800,0.425,0.5,9,0.6529408956724039,0.44001330338341066,0.21076530672573895,0.9993092930497929,0.0861521376815092,0.42576825212166025
800,0.425,0.5,10,0.6143459932355385,0.4026184994619509,0.1877663736877225,0.9995377615316312,0.00839367955641046,0.4264059287200449
800,0.425,0.5,11,0.6930832131221498,0.4887814499171153,0.2510531576537255,0.9991359186926,0.001079179435673261,0.42587710635679377
800,0.425,0.5,12,0.6874006610570492,0.4823914768151594,0.24645036932397751,0.999165952896059,0.04596533404300096,0.42172825162396904
800,0.425,0.5,13,0.6427007275050338,0.4265730049642483,0.19941723307771778,0.9992782347188843,0.04463409310915267,0.4238864825814389
800,0.425,0.5,14,0.6088970785125739,0.39046686672451425,0.17319387826011426,0.9994766860892151,0.0794710194564795,0.43739130989294744
800,0.425,0.5,15,0.6876692873493457,0.4852621699313158,0.25236398420083367,0.9993413954593068,0.004227850364874164,0.41103941041646797
800,0.425,0.5,16,0.6057548662866428,0.38728931189823973,0.1714076328319561,0.9994830997119171,0.10285998201323421,0.4365005015261301
800,0.45,0.5,1,0.5342798819820092,0.30625857710780835,0.11158162891812347,0.9992708475249574,0.09708557889523717,0.44803132158540354
800,0.45,0.5,2,0.6180686871036152,0.3989121127511185,0.17573157161142317,0.9993805269956085,0.022635060367665605,0.4397712723265259
800,0.45,0.5,3,0.5128158078466779,0.28509000916791827,0.09890039818120815,0.9993065818227658,0.008105630047804846,0.45316396747880905
800,0.45,0.5,4,0.5269604089165517,0.29240499169826967,0.09871057093871846,0.9990995092584287,0.028770929283350788,0.4592817146649148
800,0.45,0.5,5,0.5451056274455212,0.3186467312587366,0.12002974857547852,0.9992906186946572,0.030332554275075863,0.4439281659828934
800,0.45,0.5,6,0.5240228133863637,0.2894958994422923,0.09681389235411818,0.999034473886441,0.04588121679326934,0.45902344348668767
800,0.45,0.5,7,0.49373108882071304,0.2632645472125092,0.08457326415870443,0.99916269305071,0.08535003777088557,0.4562100561941575
800,0.45,0.5,8,0.5652522132445729,0.3372371250583904,0.13107305564796815,0.9991802860401454,0.015710318237469933,0.44304643773623215
800,0.45,0.5,9,0.6322354094143242,0.4087672017719717,0.17621794623154488,0.9990926717673886,0.07470803286017447,0.45389956615806465
800,0.45,0.5,10,0.5122146572922684,0.2829368460505847,0.09651884544027649,0.9991915228414681,0.02164833554852208,0.4482732126912368
800,0.45,0.5,11,0.5095274134243467,0.28411949687519855,0.09971894660327112,0.9993076162503275,0.05994877248995678,0.44935257176622684
800,0.45,0.5,12,0.6042172916632463,0.3767392779360773,0.154296495956044,0.9991656247905208,0.06752360108946853,0.4481817886012405
800,0.45,0.5,13,0.50414057610389,0.27796198469194777,0.0960446572205583,0.9992778939554288,0.024664253374023448,0.4435420383951686
800,0.45,0.5,14,0.6052323531837547,0.3737988857727706,0.14770253965183894,0.9987142093463819,0.00689631368960808,0.4608553648450456
800,0.45,0.5,15,0.5244030787605296,0.29438361045623784,0.10340854978831722,0.9992217538757797,0.09100493504873669,0.4470999614908963
800,0.45,0.5,16,0.5192321038131641,0.2920779064956711,0.1029392617131981,0.9993492459020236,0.07585231935907583,0.4581000492675315
1600,0.0,0.5,1,0.9832089359981415,0.9667043178043317,0.9345346106464796,0.949930388828109,0.000463830018538669,6.6634207922125645e-16
1600,0.0,0.5,2,0.9831961095347695,0.9666793438552166,0.934487270148845,0.9522078128335084,0.0004365810903480538,6.6634207922125645e-16
1600,0.0,0.5,3,0.9829831763606036,0.9662614537073536,0.9336824964893893,0.9576365752007331,0.0004274856268700056,6.6634207922125645e-16
1600,0.0,0.5,4,0.9832508186288492,0.9667858018175469,0.9346887940861969,0.937751292462206,0.00044671428372300426,6.6634207922125645e-16
1600,0.0,0.5,5,0.9829863180838171,0.9662671424746244,0.9336916210036951,0.953434482590143,0.000503846795785412,6.6634207922125645e-16
1600,0.0,0.5,6,0.9832687332547215,0.9668209864074486,0.9347566539973327,0.9373276574064252,6.554516236467745e-5,6.6634207922125645e-16
1600,0.0,0.5,7,0.9834829955899066,0.9672423695740057,0.9355715701496794,0.9379399814668962,0.00012614246022057962,6.6634207922125645e-16
1600,0.0,0.5,8,0.9831293843692198,0.9665483505240463,0.9342348405320816,0.9536380710478529,0.0007547365347130297,6.6634207922125645e-16
1600,0.0,0.5,9,0.9833148609035576,0.9669124976068743,0.9349366699331589,0.9485271540426056,1.4477724520789437e-5,6.6634207922125645e-16
1600,0.0,0.5,10,0.9832126919031736,0.9667116321048943,0.9345484832674598,0.9487978626787577,0.0005874604323596877,6.6634207922125645e-16
1600,0.0,0.5,11,0.9831009454030948,0.9664917693843694,0.9341229274264998,0.9463606633178571,0.000406011931969652,6.6634207922125645e-16
1600,0.0,0.5,12,0.9833241701654186,0.966930579203082,0.9349707659305695,0.9462215071883041,0.0007036381598225505,6.6634207922125645e-16
1600,0.0,0.5,13,0.9828204647415844,0.9659418279955356,0.933065803460329,0.9577597154803497,0.00032460857001936905,6.6634207922125645e-16
1600,0.0,0.5,14,0.9832802800654408,0.9668439506355219,0.9348020411124418,0.9412634150124335,0.00032029332051652926,6.6634207922125645e-16
1600,0.0,0.5,15,0.9830148481520853,0.9663226625022578,0.9337967301031822,0.9474607216956994,0.00047473719079937915,6.6634207922125645e-16
1600,0.0,0.5,16,0.9833367880332528,0.9669553219466812,0.9350183557455013,0.944904527535835,0.0005248963017578934,6.6634207922125645e-16
1600,0.025,0.5,1,0.9831784689361386,0.9666446382132952,0.9344201086760462,0.9515653989805918,0.0009705996383314597,0.02520688570310333
1600,0.025,0.5,2,0.9829253494779032,0.9661473063485689,0.93346012980815,0.9536593174093391,0.00014730229200243805,0.024779639992376375
1600,0.025,0.5,3,0.9834116394290577,0.9671018513762352,0.9352991133575599,0.9347787140595759,0.0002923337382820801,0.025140603745331346
1600,0.025,0.5,4,0.9831629068196897,0.9666140947348043,0.9343612859509441,0.9525535682603634,0.0008938932424771284,0.024575840135201865
1600,0.025,0.5,5,0.9834393059789183,0.9671565951011794,0.9354062593550391,0.9409477254025773,0.0004244949839941059,0.02485602779942031
1600,0.025,0.5,6,0.9833420750176337,0.9669651166607005,0.9350349697509306,0.936646543427537,0.0002029562988808964,0.025251518708358494
1600,0.025,0.5,7,0.9834250481937267,0.967129059643643,0.9353549485765942,0.9481241954230782,0.0009389204278846819,0.02496643128510076
1600,0.025,0.5,8,0.9830866103624936,0.96646428490054,0.9340724962477254,0.9540548691234807,0.0002039633820980491,0.025543811416436205
1600,0.025,0.5,9,0.983222904976159,0.9667317040649374,0.934587245581622,0.9482632262424674,0.00031447993148792097,0.025378638733367775
1600,0.025,0.5,10,0.9832630375872193,0.966810083686787,0.9347367172267923,0.9423070264086797,9.313809575217658e-5,0.02489700004294246
1600,0.025,0.5,11,0.9833885487003721,0.9670566819442913,0.9352126893034162,0.9392571992059112,4.391925881197523e-6,0.024548121387288947
1600,0.025,0.5,12,0.9833153180072082,0.9669142985026279,0.9349436312680138,0.9586022078852553,0.00021628020021002836,0.025194131888362555
1600,0.025,0.5,13,0.983066899232163,0.9664257611751739,0.9339989129173552,0.9553230893751427,0.0003839303192748611,0.025030500332996277
1600,0.025,0.5,14,0.9835082720073951,0.9672922497394105,0.9356686811405096,0.9417678377745169,0.000255844083541068,0.024690229468627502
1600,0.025,0.5,15,0.9829757792439443,0.966246640636395,0.9336528177180072,0.9554674424788003,0.0001190109322425359,0.02487480807632014
1600,0.025,0.5,16,0.9833708432350599,0.9670217710181911,0.9351448290402553,0.9378440511364281,0.00010939688952515958,0.025487390051807265
1600,0.05,0.5,1,0.9831121060825259,0.9665136898398495,0.9341652064844217,0.9467290558947498,0.0002962370438096551,0.050174105584301874
1600,0.05,0.5,2,0.9830729537354953,0.9664367570961379,0.9340166812815485,0.9466478409090063,0.0005146109772332652,0.04924260947955647
1600,0.05,0.5,3,0.9831228783267995,0.9665347810482934,0.9342056357794601,0.9450202782543021,0.0001361360199494399,0.04898018529806506
1600,0.05,0.5,4,0.9831483512785483,0.9665848992940776,0.9343026391612349,0.9460198743427507,0.00021877009925519442,0.04894925975050437
1600,0.05,0.5,5,0.9826978137053531,0.9657005651756481,0.9325990360110296,0.9564871990158658,0.00017346011597252353,0.0497684906634623
1600,0.05,0.5,6,0.9829943202420802,0.9662827279455319,0.933721169726472,0.9524969869664794,0.00010278882323400129,0.05143253117196234
1600,0.05,0.5,7,0.9828416089272992,0.9659826144305669,0.933141625308334,0.9523368082255143,0.0007517261824478982,0.04954642161322267
1600,0.05,0.5,8,0.9826823397517852,0.9656700312912865,0.9325396058892362,0.9554549644431222,4.9447593349905006e-5,0.051134081780321534
1600,0.05,0.5,9,0.9830969087092198,0.9664863346195132,0.9341219876356721,0.9662661205055196,0.0014248566060561796,0.05040579407406408
1600,0.05,0.5,10,0.9828753667832021,0.9660507691112032,0.9332801744368131,0.9652576831649956,0.000383541070733906,0.049665588600804646
1600,0.05,0.5,11,0.9830287813633893,0.9663495659102987,0.9338468421106066,0.9411333856384595,3.0264620596853753e-5,0.049041194336370844
1600,0.05,0.5,12,0.9829588703571637,0.9662130950731269,0.933586841397524,0.9527010014003521,0.00014512902775165593,0.05012081405132604
1600,0.05,0.5,13,0.9825819626426142,0.96547309567259,0.9321605700007302,0.9575969489621738,1.2052850393406978e-5,0.05006138836997807
1600,0.05,0.5,14,0.9831830850532253,0.9666533851774554,0.9344357581313583,0.9481703770899408,0.0001923600830517902,0.04885124532023708
1600,0.05,0.5,15,0.9831007497326313,0.9664913637967464,0.9341220610108346,0.9455232811497348,0.0002561903666737919,0.049940166740632785
1600,0.05,0.5,16,0.9831270872032688,0.9665434950014035,0.9342241617893023,0.9506423886385307,0.000417734006292414,0.050696749084834604
1600,0.075,0.5,1,0.982878517877961,0.966054672450689,0.9332789383994899,0.9475648669034231,0.0005780439302283114,0.07395265991561466
1600,0.075,0.5,2,0.9835451611998874,0.9673646586261359,0.9358081814989764,0.9393425599411952,0.0006210854479875572,0.07351179656867657
1600,0.075,0.5,3,0.98282339149195,0.9659471329920977,0.9330743296830905,0.955014660591513,0.0006705952241243818,0.07381121563390977
1600,0.075,0.5,4,0.983145521071012,0.9665787619711551,0.934288572912591,0.9378278634955423,0.00040037111045443385,0.07333495098580452
1600,0.075,0.5,5,0.9830945213072065,0.9664790929353487,0.9340982376444452,0.9470687908422166,0.0005803328843845268,0.07486677182332459
1600,0.075,0.5,6,0.9831368739048106,0.9665618516300681,0.9342562386959966,0.9389685659256328,0.00013045601092853687,0.07800818857421167
1600,0.075,0.5,7,0.9830236174581148,0.9663424381298108,0.9338445527700474,0.9672430273279785,0.0009798797312174923,0.07331777810660407
1600,0.075,0.5,8,0.9828160816280371,0.9659334032143415,0.9330502587933514,0.9599803823322973,0.0002589303888071992,0.07685301556955099
1600,0.075,0.5,9,0.983322211074641,0.966927594815265,0.9349683400272888,0.9553806514668928,0.00030803573407778284,0.07600697053406764
1600,0.075,0.5,10,0.9827354898043233,0.9657749255382598,0.932743841128398,0.9594384894955753,0.00047415632049951917,0.07525909974265708
1600,0.075,0.5,11,0.9831260612826538,0.9665409896956778,0.9342174439062357,0.9452283311812093,1.2051430841375499e-5,0.07376656418931063
1600,0.075,0.5,12,0.9827671094798835,0.9658424838483534,0.932894904322179,0.9790624486034978,0.0002859066892069162,0.0752508204503365
1600,0.075,0.5,13,0.9834534556994761,0.9671846087637918,0.9354611495830957,0.9440899482375172,0.0003375473991222844,0.07520906722215778
1600,0.075,0.5,14,0.9827778398770861,0.9658580971174632,0.9329042144077233,0.9593511246284933,0.00057241269821795,0.07343731757965362
1600,0.075,0.5,15,0.9828107529187595,0.9659217655696118,0.9330233119124907,0.9497536504742713,0.0004502680722718866,0.07437336986286303
1600,0.075,0.5,16,0.9828245940758495,0.965949837940629,0.9330808636761488,0.9578595627330403,0.0003588499893260044,0.07677558011926065
1600,0.1,0.5,1,0.9827588405391853,0.9658203315440244,0.9328296740939311,0.9549436100435463,0.0006127613631098372,0.09948506258487029
1600,0.1,0.5,2,0.9829723667081817,0.9662389680384221,0.9336343010760948,0.9455212822325464,6.88274634209618e-5,0.09769501940637236
1600,0.1,0.5,3,0.9832407476556129,0.966765707226424,0.9346488238016596,0.932816773679524,0.0003222474968181954,0.09574730853220738
1600,0.1,0.5,4,0.9828508140504746,0.9660004641651889,0.9331751658114159,0.950492299691017,8.60396589311696e-5,0.1004401157776483
1600,0.1,0.5,5,0.9828874743315115,0.9660729498814051,0.9333168216037424,0.9542715256312985,0.0002562952004340202,0.09851380095213993
1600,0.1,0.5,6,0.9826653662244899,0.9656361648506143,0.9324722433129009,0.951487213206709,0.0004419420656599504,0.10409110833162823
1600,0.1,0.5,7,0.9832006394090582,0.9666876912654847,0.9345012571172818,0.9462612168430129,0.00044049657698896905,0.09848722356185712
1600,0.1,0.5,8,0.9828476235476652,0.9659944181455165,0.9331643453573328,0.9521561560374386,0.0002840850263757799,0.10196281554385966
1600,0.1,0.5,9,0.9827492081047612,0.9658008711774423,0.9327900706684981,0.9509324014957514,0.0001486192742188308,0.09926960600386758
1600,0.1,0.5,10,0.982530645920497,0.9653715733985057,0.9319619223117203,0.951325847376827,0.00010384849120159689,0.09904745557144302
1600,0.1,0.5,11,0.9823727866307825,0.965062197319777,0.9313677723401528,0.9579769914859767,5.3809523443804075e-5,0.09842524248252335
1600,0.1,0.5,12,0.9829518374999703,0.9661991627090225,0.9335594926735735,0.9516597740686118,3.795139607132292e-5,0.10112835539423215
1600,0.1,0.5,13,0.9827382493164146,0.9657796632349822,0.9327503615283711,0.9541527904065372,0.00046278174176095366,0.1005386995381412
1600,0.1,0.5,14,0.9826913247687599,0.9656872543379701,0.9325711964697377,0.9517881271553211,0.0006266096688383183,0.09966976672578186
1600,0.1,0.5,15,0.9823589498458385,0.9650349719312246,0.9313150767800497,0.957016256721941,0.0007016909900392498,0.09966341995779682
1600,0.1,0.5,16,0.9826821680637117,0.9656688934555563,0.9325343257494183,0.9482714415977599,0.0006217463557495195,0.10433689544136375
1600,0.125,0.5,1,0.9829614846343829,0.9662168877827182,0.9335889898584808,0.9355387970004541,0.00013988661206709718,0.1272602387724045
1600,0.125,0.5,2,0.9827052725224863,0.9657149241079631,0.9326255977093973,0.9543364293069373,4.001103843698228e-5,0.12319650457433619
1600,0.125,0.5,3,0.9825940545506785,0.9654950233484302,0.932195857747191,0.9391225666281712,0.0001296683772464835,0.12641548073214984
1600,0.125,0.5,4,0.9829205063121655,0.9661370405116161,0.9334374285259291,0.9465005813407388,0.0002686641918764332,0.12669928964382873
1600,0.125,0.5,5,0.9825813230362351,0.9654702916961616,0.9321492073466842,0.9434884128818145,0.00024345752709431512,0.12042243231907399
1600,0.125,0.5,6,0.9827713472345547,0.9658436835774206,0.9328700565088389,0.9440889304567562,0.0005897774983991688,0.1253247328612199
1600,0.125,0.5,7,0.9821165067871592,0.9645589636129914,0.9303975733068599,0.9588742730348178,0.00010450158992247882,0.12480113271575666
1600,0.125,0.5,8,0.9822134406658454,0.9647494366009197,0.930765288986089,0.9586852526353113,0.00016211215968542358,0.1265848667225392
1600,0.125,0.5,9,0.982433720129465,0.9651809451192715,0.9315932297308515,0.9497349712010256,0.00010010944881366779,0.1236830077210572
1600,0.125,0.5,10,0.9823942460763101,0.965103212161002,0.9314425326342868,0.9475738159932398,0.00013339946869295183,0.12295400266245426
1600,0.125,0.5,11,0.9828236295241893,0.9659467900793225,0.9330705491115694,0.9476299866026398,0.0005205696714769559,0.12447579792423462
1600,0.125,0.5,12,0.982333600842466,0.9649844250276779,0.9312146537817498,0.9515211587710721,0.00015883066752064856,0.12479099750111487
1600,0.125,0.5,13,0.982889494727131,0.9660755132722728,0.9333163751393511,0.9372834310585104,0.00029306625506209105,0.12221014127228118
1600,0.125,0.5,14,0.9825012079384491,0.9653136109849434,0.9318495719413701,0.9511167797033275,0.00023816637203666335,0.12412811106892986
1600,0.125,0.5,15,0.9820810193015767,0.9644892056454785,0.9302627966565248,0.9580895113664959,0.00033716775132630605,0.12629461706216522
1600,0.125,0.5,16,0.9824456250168215,0.9652040385909022,0.9316366786017508,0.9467784868106704,0.00022482617726149456,0.12715925511875437
1600,0.15,0.5,1,0.9824271221639501,0.9651678082806601,0.9315672159715077,0.9477276060089831,0.00012154743459924511,0.15205775236746474
1600,0.15,0.5,2,0.9822552495351693,0.9648311116026969,0.9309211263879191,0.9561872283336754,0.0007703768576013958,0.14854806337775842
1600,0.15,0.5,3,0.98188085324472,0.9640975125858396,0.9295128060548948,0.9654822077723136,0.0005163196301479767,0.153152720490221
1600,0.15,0.5,4,0.9820647695541651,0.9644574472720582,0.9302021225004251,0.9595890611494949,0.0003167472068181798,0.15451536052320736
1600,0.15,0.5,5,0.9824124315286433,0.9651385722812409,0.9315093589253791,0.9433060312088222,0.00011522659326390627,0.1445479542694777
1600,0.15,0.5,6,0.9819182752585619,0.9641690992490131,0.9296435859851666,0.953619066669654,9.539096405819514e-5,0.153407427577729
1600,0.15,0.5,7,0.9822013514273327,0.9647240891163874,0.9307102606563865,0.9462993672574692,0.00038667692236726836,0.15045132716400778
1600,0.15,0.5,8,0.9830793834008628,0.9664499195781329,0.9340441105205247,0.953228026842995,0.00012699833951845818,0.14642654639673852
1600,0.15,0.5,9,0.9821900271938082,0.9647026652952724,0.9306720710568763,0.9538499844423143,0.0003144406821103951,0.14925999447080934
1600,0.15,0.5,10,0.9821306501905281,0.9645859836930247,0.930446776330879,0.9528711698477219,0.00010821120153714503,0.1486959089209252
1600,0.15,0.5,11,0.9819306291212724,0.9641941811871045,0.9296950566117744,0.9594768804273726,0.0005334416006109732,0.14986459823209236
1600,0.15,0.5,12,0.9817309356434296,0.9638033909296384,0.9289467730439055,0.9659838267585309,0.0006217027046224732,0.1524531346262598
1600,0.15,0.5,13,0.9819751962586848,0.964281282999145,0.9298614449580375,0.9565030357401926,0.00029930316817883273,0.15055318400464687
1600,0.15,0.5,14,0.9818785819585857,0.964091569170674,0.9294956922274954,0.9566217706294199,0.00040409095490812064,0.15153320929002043
1600,0.15,0.5,15,0.9822766175130164,0.9648725996008035,0.9309993182605629,0.9532653950743752,0.0012973047506072977,0.1507340148026297
1600,0.15,0.5,16,0.9816375004486768,0.9636197106424115,0.9285918547587233,0.9643356337576723,0.0003104643222169301,0.1515794539337978
1600,0.175,0.5,1,0.9812593939782964,0.9628764380602414,0.9271557603991865,0.9576234869175231,0.0006476029028064101,0.17687898357459803
1600,0.175,0.5,2,0.9814175771461959,0.9631864093200797,0.9277509249854069,0.9544491296822987,4.7672281480060086e-5,0.17332596476079518
1600,0.175,0.5,3,0.9813962970166729,0.9631447841810612,0.9276712821538422,0.9557495218203796,0.000492010878536564,0.17585244996075944
1600,0.175,0.5,4,0.9812184005455572,0.9627975064785507,0.9270095440558416,0.9670671144173516,0.0014512691207125838,0.1809699151007743
1600,0.175,0.5,5,0.9816618041157584,0.963666183268563,0.9286766524374711,0.9578031905143902,0.0005797980360988664,0.16938783175724914
1600,0.175,0.5,6,0.9815373003813824,0.9634212440058909,0.9282026591701651,0.9536806239312934,0.00015222129837666465,0.17590849087068852
1600,0.175,0.5,7,0.9816177879938492,0.9635800709390776,0.9285118641172154,0.9602904100631056,0.0006530473879761134,0.1744266421778702
1600,0.175,0.5,8,0.9819102549046522,0.9641535913175776,0.9296146077357084,0.9567130216782492,0.00039898244889902124,0.17442450160916656
1600,0.175,0.5,9,0.9816124558045052,0.9635684596215515,0.92848511020486,0.951112372525745,0.00016527872449334513,0.17422032119851832
1600,0.175,0.5,10,0.9815872612907766,0.9635196459930776,0.9283935268028716,0.9565538998963876,0.001076531979277151,0.17635542430845244
1600,0.175,0.5,11,0.9813231925506519,0.9630017133657817,0.9273972590902344,0.9574400138593496,5.810098737191183e-5,0.17352392646831874
1600,0.175,0.5,12,0.9808077547854845,0.9619964094530489,0.9254850525917347,0.9769126549537709,0.0006613804445853022,0.17047719606052816
1600,0.175,0.5,13,0.9812246336978655,0.9628078581342917,0.9270223090086953,0.9541186849607708,0.0003039804394420198,0.17551195573468065
1600,0.175,0.5,14,0.9816704176834755,0.9636822340196797,0.928704289484876,0.9511407854664842,8.643688578025e-5,0.17430940388157568
1600,0.175,0.5,15,0.9811568946071849,0.9626762338452994,0.9267738224304696,0.9618123613048889,0.0008390071319048786,0.17604144232809357
1600,0.175,0.5,16,0.9812949441489792,0.9629507993303774,0.9273162552561076,0.9750000360317853,3.004219685065479e-5,0.17483976818293498
1600,0.2,0.5,1,0.9801906962679648,0.9607820093064705,0.923133508585653,0.9636314176153394,0.0006515098390919016,0.19927380238800077
1600,0.2,0.5,2,0.9797874117404872,0.9599933717079079,0.9216254826574586,0.9685282630171018,0.0001021113264804141,0.20296777717982997
1600,0.2,0.5,3,0.9795589643131081,0.959546223848683,0.9207689085425574,0.9698918348074864,0.0004180834316099835,0.20085166147215153
1600,0.2,0.5,4,0.9803649150113666,0.9611238650972574,0.9237916358964794,0.9648852798781484,0.001118291685135775,0.20070718105582583
1600,0.2,0.5,5,0.9804169128904552,0.9612249565887167,0.9239826616456251,0.961381085673106,0.0010393611497185873,0.20276257733887998
1600,0.2,0.5,6,0.9796892087554363,0.9598005436422671,0.9212537820842437,0.9674886252703506,0.00031301512593895353,0.2035956604893361
1600,0.2,0.5,7,0.9808433129842935,0.9620612379344462,0.9255910821021054,0.9634005396258492,0.000612628496153067,0.1980821532915327
1600,0.2,0.5,8,0.980298763885113,0.9609936610668148,0.9235394377133748,0.9628394086931351,0.00041908651595090607,0.19715327347843858
1600,0.2,0.5,9,0.9805141246830769,0.9614148917252001,0.9243452096500587,0.9583158104395478,0.0005007033587555165,0.20132509871790485
1600,0.2,0.5,10,0.9799641841901883,0.9603401072869936,0.9222925246775753,0.9699704794073493,0.0003396068795674667,0.1986831574488478
1600,0.2,0.5,11,0.9803037317568342,0.9610032882105864,0.9235575156747807,0.9622774819238331,0.00027182596849073537,0.2010816130420782
1600,0.2,0.5,12,0.9776960909431899,0.9559186858527513,0.913890532109551,0.9877675710207372,0.0011966781881306288,0.19890015557920565
1600,0.2,0.5,13,0.9797756342173783,0.9599696729052248,0.9215776204553897,0.967636080617173,9.664464491798697e-5,0.20269541572236646
1600,0.2,0.5,14,0.9805812961934084,0.9615485176402233,0.9246093665940082,0.966670369497167,0.0006583206768157046,0.19162543026914083
1600,0.2,0.5,15,0.9803383200352875,0.9610721434073228,0.9236938016127929,0.9671998985921981,0.0003369201861925797,0.20291305366680648
1600,0.2,0.5,16,0.9802647149026705,0.9609275835091116,0.9234150159039627,0.9653138646525588,0.0004469223732558314,0.20028018635465666
1600,0.225,0.5,1,0.9789825179729869,0.9584190798190811,0.9186140716580153,0.9740425398267046,0.0017317331376376366,0.22727282352364214
1600,0.225,0.5,2,0.9787798430505791,0.9580196990554796,0.9178388532442232,0.9656923978488058,0.0005971156959760915,0.2214362664876613
1600,0.225,0.5,3,0.9787451994176892,0.957954423000817,0.9177234328952878,0.9723863369395602,0.0002524228378395499,0.2209816849177149
1600,0.225,0.5,4,0.9763204983529798,0.9532210128912829,0.9087035184625595,0.9792371684042196,0.0004990374937202668,0.23088471712394704
1600,0.225,0.5,5,0.9787859808619706,0.9580351320046945,0.9178813687099308,0.9749437359640155,0.0016290568871911715,0.2205659259083885
1600,0.225,0.5,6,0.9767335126434947,0.9540278757918051,0.91024325840197,0.980092999067804,0.0012130519167181664,0.22690649988938663
1600,0.225,0.5,7,0.9775980021561623,0.955718253194046,0.9134745761223337,0.9826204677173208,0.0017025037899099926,0.22410870437710068
1600,0.225,0.5,8,0.9771732119057895,0.9548936105769135,0.911920603198893,0.9854933314060387,0.0012962258851603181,0.2238045839903322
1600,0.225,0.5,9,0.9782487648198601,0.9569864474598682,0.915883211751176,0.9777348161975666,0.0007591714055857901,0.21896343581034364
1600,0.225,0.5,10,0.9776083925227016,0.9557318776238539,0.913475602261864,0.9734979666366748,0.00025973651709942924,0.22749053580050085
1600,0.225,0.5,11,0.9787448201057843,0.9579541766031922,0.9177248082924885,0.9733808253705424,0.00013732711122294017,0.21857018109991502
1600,0.225,0.5,12,0.9779223428266465,0.9563455472113481,0.9146479549062462,0.9733288519897977,3.322341025846498e-5,0.22752510470636117
1600,0.225,0.5,13,0.9742584145994162,0.9492183634971115,0.9011613074983302,0.9885929280276464,0.0010130348919210608,0.23031951389628977
1600,0.225,0.5,14,0.9800579819233263,0.9605220437118792,0.922634692345259,0.9665589831608367,0.0005889308666728876,0.21863825641171317
1600,0.225,0.5,15,0.9761573445220892,0.952913306149078,0.9081570873612185,0.9864488050113318,0.000803436348214781,0.22475578967407242
1600,0.225,0.5,16,0.978440115177703,0.9573556286433148,0.9165701131269108,0.9680622410488057,4.2222671652769606e-5,0.2225229162696488
1600,0.25,0.5,1,0.9717329247927903,0.9443119389881584,0.8919011202027032,0.9894352517890556,0.003657692072077001,0.25468841845821255
1600,0.25,0.5,2,0.9749406032033548,0.9505337544393014,0.9036072793723824,0.9821357556017811,0.0014723947353971756,0.24316517454569836
1600,0.25,0.5,3,0.9739005968833875,0.9485161873444121,0.8998099790986038,0.9863614875003207,0.0015189945686429063,0.24730902216810352
1600,0.25,0.5,4,0.9710189227575451,0.9429383937583632,0.8893569336408749,0.9914574769009782,0.0028318624060510444,0.25288251721615473
1600,0.25,0.5,5,0.9724959216340038,0.9457927607637159,0.8946900889330491,0.9891527008450453,0.00011980517735721286,0.2465284661083733
1600,0.25,0.5,6,0.9696262196191321,0.9402355267041372,0.8842673920556295,0.9911494241757082,0.00031460113580328297,0.25229875914113464
1600,0.25,0.5,7,0.9736488452166272,0.9480278254847526,0.8988907371830144,0.9879079688737741,0.0004968500059152614,0.25036684596112274
1600,0.25,0.5,8,0.972013074089367,0.9448585675514192,0.8929412060977638,0.9901435793372674,0.0015936327849285226,0.2540519859823456
1600,0.25,0.5,9,0.9755566205248578,0.9517405288484373,0.905922336546133,0.9865104293674105,0.001481614106151552,0.24588498001203574
1600,0.25,0.5,10,0.9692132417835914,0.9394325138023011,0.8827503977054044,0.9910538151265006,0.0020535976998716787,0.25368484282702
1600,0.25,0.5,11,0.9726609209999341,0.9461185305423554,0.8953241205051601,0.9907138903149117,0.00348233153168509,0.24529987654054103
